STATION,STNAME,SHORTNAME,GAUGE,DATUM,CATCHAREA,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION,FISHING,FISH
414214,MULLAROO CREEK @ U/S LINDSAY RIVER,MULLAROO U/S LINDSAY,0.0,AHD,0.0,54,512414.0,6224279.0,UTM,-34.1221487,141.134619,WGS84,9,0.0,1,Y,N,1,1899-12-30,,414,0,
414215,LINDSAY RIVER @ LINDSAY POINT,LINDSAY @ LINDSAY,0.0,,0.0,54,501867.0,6228728.0,UTM,-34.08209645,141.0202365,WGS84,9,0.0,1,Y,N,1,1991-02-07,,414,0,
414216,MURRAY RIVER @ D/S MILDURA WEIR (CHAFFEYS GRAVE YARD),MURRAY DS MILDURA,0.0,,0.0,54,606925.0,6218761.0,UTM,-34.16650449,142.1600854,WGS84,9,43.0,9,Y,N,1,1992-05-06,,414,0,
414217,MURRAY RIVER @ CURLWAA,MURRAY @ CURLWAA,0.0,,0.0,54,590531.0,6225103.0,UTM,-34.11086871,141.9815818,WGS84,9,45.0,1,Y,N,1,1992-05-06,,414,0,
414218,LINDSAY RIVER @ U/S OF LAKE WALLA WALLA,LINDSAY @U/S L WALLA,0.0,ARB,0.0,54,520086.0,6222680.0,UTM,-34.13645012,141.2178517,WGS84,9,0.0,1,Y,N,1,1992-05-05,,414,0,
414219,MURRAY RIVER @ WEMEN,MURRAY R @ WEMEN,0.0,,0.0,54,648915.0,6149566.0,UTM,-34.78511704,142.627589,WGS84,9,43.0,0,Y,N,1,2002-05-14,,414,0,
414229,LINDSAY RIVER 500 M U/S MURRAY RIVER JUNCTION,LINDSAY R U/S MURRAY,0.0,,0.0,54,502841.0,6231459.0,UTM,-34.05746395,141.0307848,GDA94,9,0.0,,N,N,1,2009-04-20,,414,0,
414230,CHALKA CREEK @ MESSENGERS REGULATOR,CHALKA CK MESSENGERS,,,,54,637057.835,6155310.049,,-34.73502,142.49709,WGS84,,0.0,,N,N,1,2013-11-11,,414,0,
414231,CHALKA CREEK @ OATEYS REGULATOR,CHALKA CK OATEYS,,,,54,631042.76,6166368.19,,-34.63614,142.42966,WGS84,,0.0,,y,N,1,2013-11-11,,414,0,
414702,F.M.I.T. NORTH EAST DRAIN @ BRUCES BEND,FMIT NE DR BRUCES BD,0.0,ARB,0.0,54,612390.0,6213798.0,UTM,-34.21067898,142.2200108,WGS84,9,43.0,1,N,N,1,1983-06-16,,414,0,
414703,RED CLIFFS DRAIN NO 1 @ BLOUNTS ROAD (BARNET ROAD),RED CLIFFS DR NO 1,0.0,ARB,0.0,54,611424.0,6206742.0,UTM,-34.27440335,142.21043721,WGS84,9,34.0,1,Y,N,1,1983-06-17,,414,0,
414705,RED CLIFFS DRAIN NO. 10 U/S OUTFALL TO SOUTH EAST BASIN,RED CLIFFS NO. 10,0.0,,0.0,54,613663.0,6200467.0,UTM,-34.33073826,142.2355837,WGS84,9,39.0,1,Y,N,1,1983-09-08,,414,0,
414706,MERBEIN NORTH-WEST DRAIN @ U/S OF OUTFALL TO MURRAY R,MERBEIN NW DRAIN,0.0,,0.0,54,590484.0,6222471.0,UTM,-34.13460575,141.981444,WGS84,9,34.0,1,Y,N,1,1983-09-08,,414,0,
414712,RED CLIFFS DRAIN NO. 3 AND 4 @ WOORLANG,RED CLIFFS NO. 3 & 4,0.0,,0.0,54,612068.6,6205424.8,MGA94,-34.28621,142.21761,GDA94,1,0.0,1,N,N,1,1983-02-24,,414,0,
414714,RED CLIFFS DRAIN NO. 8 @ STEWARTS ROAD,RED CLIFFS NO. 8,0.0,ARB,0.0,54,613912.0,6201533.0,UTM,-34.32109955,142.2381488,WGS84,9,38.0,1,N,N,1,1983-09-08,,414,0,
414716,ROBINVALE NO 4 SYSTEM OUTFALL @ PETHARD ROAD,ROBINVALE NO 4,0.0,,0.0,54,659613.0,6169429.0,UTM,-34.60445899,142.7407143,WGS84,9,55.0,1,Y,N,1,1991-02-26,,414,0,
414717,ROBINVALE NO 6 SYSTEM OUTFALL @ MALAYA ROAD,ROBINVALE 6 @ MALAYA,0.0,,0.0,54,655946.0,6165922.0,UTM,-34.63663497,142.7013835,WGS84,9,55.0,1,Y,N,1,1991-02-26,,414,0,
414718,M.M.G.I.S. OUTFALL NO. 1 @ LAKE RANFURLEY,MMGIS OUTFALL NO. 1,0.0,,0.0,54,601433.0,6217016.0,UTM,-34.1827878,142.100714,WGS84,9,41.0,1,Y,N,1,1992-06-30,,414,0,
414719,M.M.G.I.S. OUTFALL NO. 2 @ LAKE RANFURLEY,MMGIS OUTFALL NO 2,0.0,,0.0,54,602439.0,6217010.0,UTM,-34.1827435,142.1116297,WGS84,3,35.0,1,Y,N,1,1992-06-30,,414,0,
414721,NANGILOC-COLIGNAN DRAIN @ HEWETTS ROAD,NAN-COLIG DR HEWETTS,0.0,ARB,0.0,54,626742.0,6180559.0,UTM,-34.50870495,142.3806733,WGS84,9,0.0,1,Y,N,1,1995-02-01,,414,0,
414722,NANGILOC-COLIGNAN DRAIN @ DOERINGS BASIN,NAN-COLIG DR DOERING,0.0,ARB,0.0,54,620830.0,6188451.0,UTM,-34.43826303,142.3151689,WGS84,9,39.0,1,Y,N,1,1996-03-05,,414,0,
414723,KULKYNE OUTFALL DRAIN @ MANSELLS PUMP,KULKYNE O/F MANSELLS,0.0,ARB,0.0,54,629092.0,6174803.0,UTM,-34.56030547,142.4071394,WGS84,9,56.0,9,Y,N,1,1996-08-14,,414,0,
414724,NANGILOC COLIGNAN DRAIN @ NANGILOC,NAN-COLIG @ NANGILOC,0.0,ARB,0.0,54,624312.0,6184855.0,UTM,-34.47027003,142.3535825,WGS84,2,49.0,0,Y,N,1,1997-10-07,,414,0,
414728,BROWN'S GROUP DRAINAGE AREA @ BROWN'S ROAD,BROWN'S RD DR. AREA,0.0,,0.0,54,627370.0,6176096.0,UTM,-34.54873671,142.38822180000003,WGS84,9,0.0,0,Y,N,1,1899-12-30,,414,0,
414730,PSYCHE BEND LAGOON CONNECTING DRAIN,PSYCHE BEND LAGOON,,,,54,612593.333,6207995.928,MGA94,-34.26309,142.22298,GDA94,,43.6,,N,N,1,2013-10-11,,414,0,
414731,BUMBANG DRAIN @ MURRAY RIVER OUTFALL,BUMBANG DR O/FALL,,,,54,664233.897,6169881.62,MGA94,-34.59965,142.791,WGS84,,45.32,,N,N,1,2013-11-21,,414,0,
414732,TOL TOL DRAIN @ MURRAY RIVER OUTFALL,TOL TOL DR O/FALL,,,,54,670316.898,6162695.33,MGA94,-34.66355,142.85876,GDA94,,45.57,,N,N,1,2013-10-15,,414,0,
414733,BOUNDRY BEND DRAIN OUTFALL TO MURRAY RIVER,BOUNDRY BEND DR O/F,,,,54,698140.585,6156286.127,MGA94,-34.7163,143.16374,GDA94,,46.12,,N,N,1,2013-10-15,,414,0,
414734,BOUNDRY BEND DRAIN @ THE DAM,BOUNDRY BEND DR DAM,,,,54,698403.385,6154407.282,MGA94,-34.73318,143.16705,GDA94,,46.13,,N,N,1,2013-10-15,,414,0,
415200,WIMMERA RIVER @ HORSHAM,WIMMERA @ HORSHAM,120.381,AHD,4066.0,54,602419.0,5933352.0,UTM,-36.7399112,142.1471631,WGS84,9,0.0,1,Y,Y,1,1881-06-01,,415,0,
415201,WIMMERA RIVER @ GLENORCHY WEIR TAIL GAUGE,WIMMERA @ GLENORCHY,163.779,AHD,1953.0,54,646364.636,5913914.542,UTM,-36.9093,142.64297,WGS84,9,0.0,1,Y,Y,1,1910-08-11,,415,0,
415202,MACKENZIE RIVER @ WARTOOK RESERVOIR,MACKENZIE @ WARTOOK,425.513,AHD,80.0,54,626566.0,5892223.0,UTM,-37.10764089,142.4244374,WGS84,9,0.0,1,Y,N,1,1916-06-02,,415,0,
415203,MOUNT WILLIAM CREEK @ LAKE LONSDALE (TAIL GAUGE),MT. WILLIAM CK,182.198,AHD,1026.0,54,640850.666,5900549.734,UTM,-37.03057,142.58359,WGS84,9,0.0,1,Y,N,1,1899-02-01,,415,0,
415206,WIMMERA RIVER @ GLYNWYLLN,WIMMERA @ GLYNWYLLN,0.0,ARB,1357.0,54,665612.0,5908610.0,UTM,-36.95390887,142.8600891,WGS84,9,0.0,1,Y,N,1,1902-09-05,,415,0,
415207,WIMMERA RIVER @ EVERSLEY,WIMMERA @ EVERSLEY,259.865,AHD,304.0,54,693921.0,5882351.0,UTM,-37.1850388,143.1846274,WGS84,9,0.0,1,Y,Y,1,1902-10-20,,415,0,
415214,FYANS CREEK @ LAKE BELLFIELD,FYANS @ BELLFIELD,229.33900000000003,AHD,101.0,54,636914.067,5885184.292,UTM,-37.16961,142.54215,WGS84,9,0.0,1,Y,N,1,1960-05-04,,415,0,
415217,FYANS CREEK @ GRAMPIANS ROAD BRIDGE,FYANS @ GRAMPIANS,341.061,AHD,34.0,54,636199.491,5876178.628,UTM,-37.250863,142.535748,WGS84,9,0.0,1,N,N,1,1960-11-11,,415,0,
415220,AVON RIVER @ WIMMERA HIGHWAY,AVON R @WIMMERA HWY,0.0,,596.0,54,676888.521,5943160.742,UTM,-36.64058,142.97865,WGS84,9,0.0,1,Y,Y,1,1963-02-01,,415,0,
415222,OUTLET CREEK @ LAKE HINDMARSH,OUTLET CK @ L HIND'H,0.0,,0.0,54,578769.0,6021849.0,UTM,-35.94442839,141.8733457,WGS84,9,0.0,1,Y,N,1,1964-10-29,,415,0,
415223,BURNT CREEK @ WONWONDAH EAST,BURNT @ WONWONDAH E,0.0,ARB,80.0,54,609967.0,5917118.0,UTM,-36.88537671,142.2340353,WGS84,9,0.0,1,Y,N,1,1965-09-11,,415,0,
415226,RICHARDSON RIVER @ CARRS PLAINS,RICHARDSON @ CARRS P,0.0,ARB,130.0,54,659540.0,5932290.0,UTM,-36.74159539,142.7869477,WGS84,9,0.0,1,Y,N,1,1971-04-28,,415,0,
415227,MOUNT WILLIAM CREEK @ LAKE LONSDALE (HEAD GAUGE),LAKE LONSDALE (HG),0.0,AHD,1026.0,54,641094.316,5900583.961,AMG84,-37.030225,142.586322,WGS84,1,0.0,1,N,n,1,1899-02-01,,415,0,
415228,MACKENZIE RIVER @ WARTOOK RESERVOIR (HEAD GAUGE),WARTOOK RES (HG),,,,54,627481.68,5893782.428,AMG66,-37.093464,142.434475,WGS84,1,0.0,1,N,N,1,1887-01-01,,415,0,
415229,FYANS CREEK @ LAKE BELLFIELD (HEAD GAUGE),LAKE BELLFIELD (HG),,,,54,637370.217,5884717.413,UTM,-37.17375,142.547372,WGS84,1,0.0,1,N,N,1,1965-05-01,,415,0,
415237,CONCONGELLA CREEK @ STAWELL,CONCONGELLA @STAWELL,198.91099999999997,AHD,239.0,54,662048.0,5900706.0,UTM,-37.0257429,142.8217764,WGS84,9,207.0,9,Y,N,1,1976-02-17,,415,0,
415238,WATTLE CREEK @ NAVARRE,WATTLE @ NAVARRE,0.0,ARB,141.0,54,687690.0,5913868.0,UTM,-36.9024007,143.1066127,WGS84,9,0.0,1,Y,N,1,1976-03-03,,415,0,
415239,WIMMERA RIVER @ DRUNG DRUNG,WIMMERA @DRUNG DRUNG,128.857,AHD,0.0,54,618659.0,5935300.0,UTM,-36.7204629,142.32871836,,1,0.0,not,Y,N,1,1978-08-08,,415,0,
415241,YARRIAMBIACK CREEK @ MURTOA (WIMMERA HIGHWAY),YARRIAMBIACK @MURTOA,130.875,AHD,0.0,54,622750.834,5946260.871,MGA94,-36.62116,142.37277,WGS84,1,0.0,1,Y,N,1,1978-07-06,,415,0,
415244,SHEPHERDS CREEK @ WARRAK,SHEPHERDS C @ WARRAK,0.0,ARB,6.0,54,693864.0,5874762.0,UTM,-37.25340849,143.1859583,WGS84,9,0.0,1,Y,N,1,1983-09-07,,415,0,
415245,MOUNT COLE CREEK @ CROWLANDS,MT COLE @ CROWLANDS,0.0,ARB,144.0,54,685889.0,5884771.0,UTM,-37.1648728,143.0935969,WGS84,9,0.0,1,Y,N,1,1985-04-29,,415,0,
415246,WIMMERA RIVER @ LOCHIEL RAILWAY BRIDGE,WIMMERA @ LOCHIEL,0.0,ARB,0.0,54,587370.0,5970298.0,UTM,-36.4083953,141.9744346,WGS84,9,0.0,1,Y,Y,1,1987-02-27,,415,0,
415247,WIMMERA RIVER @ TARRANYURK,WIMMERA @ TARRANYURK,0.0,ARB,0.0,54,589795.0,5992934.0,UTM,-36.20412901,141.998871,WGS84,9,0.0,1,Y,N,1,1987-02-26,,415,0,
415250,FYANS CREEK @ FYANS CREEK,FYANS @ FYANS,0.0,ARB,145.0,54,638554.409,5892046.933,UTM,-37.10753,142.55935,WGS84,9,0.0,1,Y,N,1,1988-08-09,,415,0,
415251,MACKENZIE RIVER @ MCKENZIE CREEK,MACKENZIE @ MCKENZIE,0.0,ARB,351.0,54,605199.0,5925738.0,UTM,-36.80823068,142.179346,WGS84,9,0.0,1,Y,Y,1,1988-08-24,,415,0,
415252,MOUNT WILLIAM CREEK @ MOKEPILLY,MT WILLIAM MOKEPILLY,0.0,ARB,628.0,54,644542.0,5893169.0,UTM,-37.09651426,142.6264964,WGS84,9,0.0,1,Y,N,1,1980-09-20,,415,0,
415256,WIMMERA RIVER @ U/S OF DIMBOOLA,WIMMERA U/S DIMBOOLA,0.0,,0.0,54,590370.0,5953407.0,UTM,-36.56036937,142.00986309,WGS84,9,0.0,1,Y,N,1,1989-04-19,,415,0,
415257,RICHARDSON RIVER @ DONALD,RICHARDSON @ DONALD,0.0,ARB,1831.0,54,677870.0,5966690.0,UTM,-36.42840634,142.9841975,WGS84,9,0.0,1,Y,Y,1,1989-05-03,,415,0,
415259,RICHARDSON RIVER @ BANYENA,RICHARDSON @ BANYENA,0.0,ARB,1786.0,54,663334.0,5951116.0,UTM,-36.57132147,142.8254133,WGS84,9,0.0,1,N,Y,1,1993-05-25,,415,0,
415260,RICHARDSON RIVER @ U/S RICHAVON WEIR,RICHARDSON @ U/S WEI,0.0,,0.0,54,668460.0,5958440.0,UTM,-36.50443978,142.881074,WGS84,9,0.0,1,Y,N,1,1993-06-17,,415,0,
415261,WIMMERA RIVER @ QUANTONG,WIMMERA R @ QUANTONG,110.01,AHD,0.0,54,589574.0,5934219.0,UTM,-36.73339641,142.00321005,WGS84,9,0.0,1,Y,N,1,1993-01-29,,415,0,
415273,NORTON CREEK @ LOWER NORTON,NORTON @ LWR NORTON,0.0,ARB,0.0,54,595838.698,5928906.153,ANG,-36.78067,142.07403,WGS84,1,0.0,1,Y,N,1,2008-01-11,,415,0,
415275,FRANKS GULLY CREEK @ LANDSBOROUGH RES. H.G.,LANDSBOROUGH RES HG,,,,54,690274.0,5899735.0,AMG84,-37.02919537,143.1391578,WGS84,,282.0,,N,N,1,2009-06-16,,415,0,
415600,LAKE HINDMARSH @ JEPARIT,LAKE HINDMARSH,73.75,AHD,0.0,54,585903.0,6001127.0,UTM,-36.13062748,141.9546861,WGS84,9,80.0,9,Y,N,1,1960-04-02,,415,0,
415601,LAKE ALBACUTYA @ RAINBOW,LAKE ALBACUTYA,0.0,ARB,0.0,54,586095.0,6037447.0,UTM,-35.80319631,141.9528771,WGS84,9,0.0,1,Y,N,1,1899-12-30,,415,0,
415602,LAKE NATIMUK @ HORSHAM,LAKE NATIMUK,0.0,ARB,0.0,54,584026.0,5936251.0,UTM,-36.7155883,141.940858,WGS84,9,0.0,1,Y,N,1,1899-12-30,,415,0,
415604,LAKE BULOKE @ DONALD,LAKE BULOKE,0.0,,0.0,54,678371.3,5980454.1,MGA94,-36.3043,142.98663,GDA94,1,0.0,1,Y,N,1,1899-12-30,,415,0,
415608,TAYLORS LAKE,Taylors Lake,0.0,,0.0,54,623083.0,5930331.0,UTM,-36.76468115,142.3790457,WGS84,9,0.0,1,N,N,1,1992-01-22,,415,0,
415610,LAKE FYANS,LAKE FYANS,0.0,,0.0,54,643052.0,5888945.0,UTM,-37.13480401,142.610542,WGS84,9,0.0,1,N,N,1,1992-01-22,,415,0,
415612,GREEN LAKE (NEAR HORSHAM),Green Lake,,,,54,615133.0,5927923.0,UTM,-36.78738214,142.2903573,WGS84,9,0.0,1,N,N,1,1992-01-22,,415,0,
415620,LAKE TOOLONDO HG @ LAKE TOOLONDO,TOOLONDO HG,,,,0,0.0,0.0,,0.0,0.0,,,0.0,NOT,Y,N,1,2019-01-01,,415,0,
415704,WANNON DIVERSION PIPELINE @ OUTLET,WANNON DIV. PIPELINE,419.51199999999994,AHD,0.0,54,636340.948,5872154.794,UTM,-37.2871,142.53808,WGS84,9,0.0,1,Y,N,1,1971-04-17,,415,0,
415705,BYPASS CHANNEL @ LAKE LONSDALE,BYPASS CH L LONSDALE,0.0,,0.0,54,640993.0,5900137.0,UTM,-37.03426773,142.585267,WGS84,9,0.0,1,Y,N,1,1967-12-06,,415,0,
415707,WIMMERA INLET CHANNEL @ MCKENZIES DROP,WIMMERA INLET CHANNL,,,,54,624354.279,5922512.886,MGA94,-36.8351,142.39457,GDA94,9,150.0,9,N,N,1,1968-05-23,,415,0,
415800,WEATHER STATION @ WARTOOK RESERVOIR,WEATHER ST.  WARTOOK,,,,54,627489.0,5893794.0,UTM,-37.09335873,142.4345554,GDA94,,0.0,,Y,N,1,2009-05-22,,415,0,
415801,WEATHER STATION @ BELLFIELD RESERVOIR,WEATHER ST BELLFIELD,,,,54,637389.486,5884771.699,UTM,-37.173258,142.547579,WGS84,,0.0,,Y,N,1,2011-01-01,,415,0,
425017,DARLING RIVER @ WENTWORTH,DARLING @ WENTWORTH,0.0,,0.0,54,584281.0,6227127.0,UTM,-34.09313994,141.9136279,WGS84,9,40.0,9,Y,N,1,1992-05-06,,414,0,
426200,MURRAY RIVER @ BELOW RUFUS RIVER. OPERATIONAL TABLES,MURRAY - RUFUS RIVER,16.932,AHD,0.0,54,522588.984,6230908.046,,-34.062193,141.244785,WGS84,1,0.0,1,Y,N,1,1968-04-05,,414,0,
426502,RUFUS RIVER @ LAKE VICTORIA OUTLET,RUFUS @ VICTORIA O/L,0.0,,0.0,54,525506.0,6232364.0,UTM,-34.04899517,141.2763523,WGS84,9,0.0,1,n,y,1,1899-12-30,,414,0,
